Begin IJ Block
3   12   1   10   -0.0004205202
3   12   1   11   0.0000000000
3   12   1   12   -0.0044132122
3   12   2   8   0.0000000000
3   12   2   9   0.0012505512
3   12   2   10   -0.0000000000
3   12   2   11   -0.0005869793
3   12   2   12   -0.0000000003
3   12   2   14   0.0000000000
3   12   3   8   -0.0013559156
3   12   3   9   -0.0000000001
3   12   3   10   -0.0080080605
3   12   3   11   -0.0000000000
3   12   3   12   0.4013167784
3   12   4   8   -0.0000000001
3   12   4   9   0.0008253263
3   12   4   10   -0.0000000000
3   12   4   11   0.0268549173
3   12   4   12   -0.0000000003
3   12   4   14   -0.0000000001
3   12   5   8   0.0130260575
3   12   5   9   0.0000000008
3   12   5   10   0.0672789340
3   12   5   11   -0.0000000001
3   12   5   12   -0.0087133810
3   12   6   13   0.0007187625
3   12   7   9   -0.0000000000
3   12   7   11   -0.0000000000
3   12   7   14   0.0007187625
3   13   1   13   -0.0047588597
3   13   2   13   -0.0000000004
3   13   2   14   -0.0000000000
3   13   3   13   0.4031936564
3   13   4   13   0.0000000052
3   13   4   14   0.0000000006
3   13   5   13   -0.0068878290
3   13   6   8   0.0137310598
3   13   6   9   0.0000000011
3   13   6   10   0.0671784599
3   13   6   11   0.0000000014
3   13   6   12   0.0007187625
3   13   7   9   0.0000000000
3   13   7   11   0.0000000002
3   14   1   14   -0.0047588597
3   14   2   12   0.0000000000
3   14   2   13   -0.0000000000
3   14   2   14   -0.0000000002
3   14   3   11   0.0000000000
3   14   3   14   0.4031936564
3   14   4   12   -0.0000000001
3   14   4   13   0.0000000006
3   14   4   14   -0.0000000048
3   14   5   9   -0.0000000000
3   14   5   11   -0.0000000000
3   14   5   14   -0.0068878290
3   14   6   9   0.0000000000
3   14   6   11   0.0000000002
3   14   7   8   0.0137310598
3   14   7   9   0.0000000006
3   14   7   10   0.0671784599
3   14   7   11   -0.0000000013
3   14   7   12   0.0007187625
4   8   1   8   0.0000000384
4   8   1   9   -0.2051474545
4   8   1   10   -0.0000000041
4   8   1   11   0.0330245935
4   8   1   12   -0.0000000002
4   8   2   8   -0.2052124298
4   8   2   9   -0.0000000129
4   8   2   10   0.0327304680
4   8   2   11   0.0000000000
4   8   2   12   0.0016917279
4   8   3   8   -0.0000000514
4   8   3   9   0.4116497039
4   8   3   10   0.0000000005
4   8   3   11   -0.0087202959
4   8   3   12   -0.0000000001
4   8   4   8   0.5745303210
4   8   4   9   0.0000000002
4   8   4   10   -0.0087895819
4   8   4   11   0.0000000005
4   8   4   12   -0.0002285806
4   8   5   8   -0.0000000043
4   8   5   9   0.0348601997
4   8   5   10   0.0000000000
4   8   5   11   -0.0000910644
4   8   5   12   -0.0000000008
4   8   5   14   -0.0000000000
4   8   6   13   -0.0000000005
4   8   6   14   0.0000000000
4   8   7   8   0.0000000000
4   8   7   12   -0.0000000000
4   8   7   13   0.0000000000
4   8   7   14   -0.0000000011
4   9   1   8   -0.2051474545
4   9   1   9   -0.0000000129
4   9   1   10   0.0327305165
4   9   1   11   0.0000000000
4   9   1   12   0.0016896504
4   9   2   8   -0.0000000129
4   9   2   9   -0.2052120403
4   9   2   10   0.0000000041
4   9   2   11   0.0330245742
4   9   2   12   0.0000000002
4   9   3   8   0.4116497039
4   9   3   9   0.0000000514
4   9   3   10   -0.0087277001
4   9   3   11   -0.0000000005
4   9   3   12   0.0008253263
4   9   4   8   0.0000000002
4   9   4   9   0.5745303333
4   9   4   10   -0.0000000006
4   9   4   11   -0.0088486141
4   9   4   12   -0.0000000000
4   9   5   8   0.0348601997
4   9   5   9   0.0000000044
4   9   5   10   -0.0005869793
4   9   5   11   -0.0000000000
4   9   5   12   0.0126828833
4   9   6   13   0.0136105973
4   9   7   9   0.0000000000
4   9   7   14   0.0136105973
4   10   1   8   -0.0000000041
4   10   1   9   0.0327305165
4   10   1   10   0.0000000005
4   10   1   11   -0.0087202959
4   10   1   12   -0.0000000000
4   10   2   8   0.0327304680
4   10   2   9   0.0000000041
4   10   2   10   -0.0087283631
4   10   2   11   -0.0000000005
4   10   2   12   0.0001051144
4   10   3   8   0.0000000005
4   10   3   9   -0.0087277001
4   10   3   10   -0.0000000001
4   10   3   11   0.2673882304
4   10   3   12   -0.0000000000
4   10   4   8   -0.0087895819
4   10   4   9   -0.0000000006
4   10   4   10   0.4281621186
4   10   4   11   0.0000000001
4   10   4   12   -0.0017137082
4   10   5   8   0.0000000000
4   10   5   9   -0.0005869793
4   10   5   10   -0.0000000000
4   10   5   11   0.0268549173
4   10   5   12   -0.0000000001
4   10   5   14   -0.0000000000
4   10   6   13   0.0000000014
4   10   6   14   0.0000000002
4   10   7   10   0.0000000000
4   10   7   12   -0.0000000000
4   10   7   13   0.0000000002
4   10   7   14   -0.0000000013
4   11   1   8   0.0330245935
4   11   1   9   0.0000000000
4   11   1   10   -0.0087202959
4   11   1   11   0.0000000005
4   11   1   12   -0.0000910644
4   11   2   8   0.0000000000
4   11   2   9   0.0330245742
4   11   2   10   -0.0000000005
4   11   2   11   -0.0088486141
4   11   2   12   -0.0000000000
4   11   3   8   -0.0087202959
4   11   3   9   -0.0000000005
4   11   3   10   0.2673882304
4   11   3   11   0.0000000001
4   11   3   12   0.0268549173
4   11   4   8   0.0000000005
4   11   4   9   -0.0088486141
4   11   4   10   0.0000000001
4   11   4   11   0.4295356392
4   11   4   12   0.0000000000
4   11   4   14   0.0000000000
4   11   5   8   -0.0000910644
4   11   5   9   -0.0000000000
4   11   5   10   0.0268549173
4   11   5   11   0.0000000000
4   11   5   12   0.0631583781
4   11   6   13   0.0651085654
4   11   7   11   0.0000000000
4   11   7   14   0.0651085654
4   12   1   8   -0.0000000002
4   12   1   9   0.0016896504
4   12   1   10   -0.0000000000
4   12   1   11   -0.0000910644
4   12   1   12   0.0000000003
4   12   1   14   0.0000000000
4   12   2   8   0.0016917279
4   12   2   9   0.0000000002
4   12   2   10   0.0001051144
4   12   2   11   -0.0000000000
4   12   2   12   -0.0044621731
4   12   3   8   -0.0000000001
4   12   3   9   0.0008253263
4   12   3   10   -0.0000000000
4   12   3   11   0.0268549173
4   12   3   12   -0.0000000003
4   12   3   14   -0.0000000001
4   12   4   8   -0.0002285806
4   12   4   9   -0.0000000000
4   12   4   10   -0.0017137082
4   12   4   11   0.0000000000
4   12   4   12   0.4014502798
4   12   5   8   -0.0000000008
4   12   5   9   0.0126828833
4   12   5   10   -0.0000000001
4   12   5   11   0.0631583781
4   12   5   12   -0.0000000000
4   12   5   14   -0.0000000000
4   12   6   13   0.0000000001
4   12   6   14   0.0000000000
4   12   7   8   -0.0000000000
4   12   7   10   -0.0000000000
4   12   7   13   0.0000000000
4   12   7   14   -0.0000000000
4   13   1   13   0.0000000002
4   13   1   14   -0.0000000000
4   13   2   13   -0.0048216603
4   13   3   13   0.0000000052
4   13   3   14   0.0000000006
4   13   4   13   0.4039274420
4   13   5   13   0.0000000005
4   13   5   14   0.0000000001
4   13   6   8   -0.0000000005
4   13   6   9   0.0136105973
4   13   6   10   0.0000000014
4   13   6   11   0.0651085654
4   13   6   12   0.0000000001
4   13   7   8   0.0000000000
4   13   7   10   0.0000000002
4   13   7   12   0.0000000000
4   13   7   13   0.0000000000
4   14   1   12   0.0000000000
4   14   1   13   -0.0000000000
4   14   1   14   0.0000000004
4   14   2   14   -0.0048216603
4   14   3   12   -0.0000000001
4   14   3   13   0.0000000006
4   14   3   14   -0.0000000048
4   14   4   11   0.0000000000
4   14   4   14   0.4039274420
4   14   5   8   -0.0000000000
4   14   5   10   -0.0000000000
4   14   5   12   -0.0000000000
4   14   5   13   0.0000000001
4   14   5   14   -0.0000000004
4   14   6   8   0.0000000000
4   14   6   10   0.0000000002
4   14   6   12   0.0000000000
4   14   7   8   -0.0000000011
4   14   7   9   0.0136105973
4   14   7   10   -0.0000000013
4   14   7   11   0.0651085654
